PDB File,Total Energy (REU)
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
ancestor.pdb,-11.950012991460422
